노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
5-1,회동동(기점) - 회동동(기점),36,수영사적공원,0,1,3,5,7,7,10,10,8,10,6,0,7,9,9,11,5,5,1,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),37,수영아파트,0,3,0,6,8,5,11,7,9,7,4,0,0,16,5,6,0,6,0,4,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),38,망미역,0,2,4,8,7,0,14,11,0,19,0,0,8,0,0,10,0,7,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),39,부산지방병무청,0,3,4,10,8,6,11,10,9,20,9,8,9,8,7,9,0,0,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),40,망미1파출소,0,6,7,11,13,8,11,11,10,9,10,0,0,17,1,0,0,6,4,5,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),41,배산역,0,0,8,13,10,9,9,13,11,10,11,7,8,17,8,0,0,0,4,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),42,한독아파트,0,7,10,15,12,10,9,12,12,20,12,7,8,6,7,8,0,3,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),43,신리삼거리,0,8,11,0,16,10,0,7,11,19,11,0,8,18,6,5,2,4,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),44,연제구청,0,1,9,12,16,10,14,15,12,20,13,9,9,17,9,5,9,6,0,6,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),45,세정고등학교,0,9,9,14,16,10,11,10,13,0,15,0,13,15,12,4,8,7,0,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),46,양정역6번출구,0,0,8,10,12,9,14,11,14,21,7,0,15,14,5,8,4,7,2,0,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),47,양정역,0,10,8,12,10,11,17,14,7,22,11,5,13,11,9,6,10,5,0,7,0,0,0,0,
5-1,회동동(기점) - 회동동(기점),48,송상현광장,0,0,7,12,10,10,6,18,6,21,16,5,11,3,8,4,10,0,4,6,0,0,0,0,
